year,measure_type,leading_10_ranking,measure,group,subgroup,estimate_type,estimate,reliable
2016,By reason for visit,4,4. Shortness of breath,Total,All visits,"Visit rate (per 1,000 people)",10.8,Yes
2016,By reason for visit,4,4. Shortness of breath,By sex,Female,"Visit rate (per 1,000 people)",11.5,Yes
2016,By reason for visit,4,4. Shortness of breath,By sex,Male,"Visit rate (per 1,000 people)",10.1,Yes
2016,By reason for visit,4,4. Shortness of breath,By age,0-17 years old,"Visit rate (per 1,000 people)",3.0,Yes
2016,By reason for visit,4,4. Shortness of breath,By age,18-44 years old,"Visit rate (per 1,000 people)",6.2,Yes
2016,By reason for visit,4,4. Shortness of breath,By age,45-64 years old,"Visit rate (per 1,000 people)",14.6,Yes
2016,By reason for visit,4,4. Shortness of breath,By race/ethnicity,Non-Hispanic white,"Visit rate (per 1,000 people)",12.3,Yes
2016,By reason for visit,4,4. Shortness of breath,By race/ethnicity,Non-Hispanic black,"Visit rate (per 1,000 people)",17.9,Yes
2016,By reason for visit,4,4. Shortness of breath,By race/ethnicity,Hispanic,"Visit rate (per 1,000 people)",5.2,Yes
2016,By reason for visit,4,4. Shortness of breath,By region,Northeast,"Visit rate (per 1,000 people)",10.7,Yes
2016,By reason for visit,4,4. Shortness of breath,By region,South,"Visit rate (per 1,000 people)",10.4,Yes
2016,By reason for visit,4,4. Shortness of breath,By region,West,"Visit rate (per 1,000 people)",9.8,Yes
2016,By reason for visit,4,4. Shortness of breath,By metropolitan statistical area (MSA),MSA,"Visit rate (per 1,000 people)",9.1,Yes
2016,By reason for visit,4,4. Shortness of breath,By primary payment source,Private insurance,"Visit rate (per 1,000 people)",3.6,Yes
2016,By reason for visit,4,4. Shortness of breath,By primary payment source,Medicare,"Visit rate (per 1,000 people)",26.0,Yes
2016,By reason for visit,4,4. Shortness of breath,By primary payment source,Medicaid,"Visit rate (per 1,000 people)",13.2,Yes
2016,By reason for visit,4,4. Shortness of breath,By primary payment source,Uninsured,"Visit rate (per 1,000 people)",7.3,Yes
2016,By reason for visit,5,5. Fever,Total,All visits,"Visit rate (per 1,000 people)",17.3,Yes
2016,By reason for visit,5,5. Fever,By sex,Female,"Visit rate (per 1,000 people)",17.4,Yes
2016,By reason for visit,5,5. Fever,By sex,Male,"Visit rate (per 1,000 people)",17.1,Yes
2016,By reason for visit,5,5. Fever,By age,0-17 years old,"Visit rate (per 1,000 people)",60.1,Yes
2016,By reason for visit,5,5. Fever,By age,18-44 years old,"Visit rate (per 1,000 people)",4.9,Yes
2016,By reason for visit,5,5. Fever,By age,45-64 years old,"Visit rate (per 1,000 people)",3.5,Yes
2016,By reason for visit,5,5. Fever,By race/ethnicity,Non-Hispanic white,"Visit rate (per 1,000 people)",12.2,Yes
2016,By reason for visit,5,5. Fever,By race/ethnicity,Non-Hispanic black,"Visit rate (per 1,000 people)",36.6,Yes
2016,By reason for visit,5,5. Fever,By race/ethnicity,Hispanic,"Visit rate (per 1,000 people)",26.1,Yes
2016,By reason for visit,5,5. Fever,By race/ethnicity,Non-Hispanic other,"Visit rate (per 1,000 people)",7.3,Yes
2016,By reason for visit,5,5. Fever,By region,Northeast,"Visit rate (per 1,000 people)",17.7,Yes
2016,By reason for visit,5,5. Fever,By region,Midwest,"Visit rate (per 1,000 people)",16.2,Yes
2016,By reason for visit,5,5. Fever,By region,South,"Visit rate (per 1,000 people)",15.7,Yes
2016,By reason for visit,5,5. Fever,By metropolitan statistical area (MSA),MSA,"Visit rate (per 1,000 people)",16.7,Yes
2016,By reason for visit,5,5. Fever,By metropolitan statistical area (MSA),Non-MSA,"Visit rate (per 1,000 people)",20.6,Yes
2016,By reason for visit,5,5. Fever,By primary payment source,Private insurance,"Visit rate (per 1,000 people)",6.3,Yes
2016,By reason for visit,5,5. Fever,By primary payment source,Medicare,"Visit rate (per 1,000 people)",4.4,Yes
2016,By reason for visit,5,5. Fever,By primary payment source,Medicaid,"Visit rate (per 1,000 people)",54.4,Yes
2016,By reason for visit,5,5. Fever,By primary payment source,Uninsured,"Visit rate (per 1,000 people)",8.9,Yes
2016,By reason for visit,6,"6. Headache, pain in head",Total,All visits,"Visit rate (per 1,000 people)",12.9,Yes
2016,By reason for visit,6,"6. Headache, pain in head",By sex,Female,"Visit rate (per 1,000 people)",15.9,Yes
2016,By reason for visit,6,"6. Headache, pain in head",By sex,Male,"Visit rate (per 1,000 people)",9.8,Yes
2016,By reason for visit,6,"6. Headache, pain in head",By age,0-17 years old,"Visit rate (per 1,000 people)",8.5,Yes
2016,By reason for visit,6,"6. Headache, pain in head",By age,18-44 years old,"Visit rate (per 1,000 people)",17.9,Yes
2016,By reason for visit,6,"6. Headache, pain in head",By age,45-64 years old,"Visit rate (per 1,000 people)",12.6,Yes
2016,By reason for visit,6,"6. Headache, pain in head",By age,65+ years old,"Visit rate (per 1,000 people)",8.6,Yes
2016,By reason for visit,6,"6. Headache, pain in head",By race/ethnicity,Non-Hispanic white,"Visit rate (per 1,000 people)",12.1,Yes
2016,By reason for visit,6,"6. Headache, pain in head",By race/ethnicity,Non-Hispanic black,"Visit rate (per 1,000 people)",24.6,Yes
2016,By reason for visit,6,"6. Headache, pain in head",By race/ethnicity,Hispanic,"Visit rate (per 1,000 people)",12.7,Yes
2016,By reason for visit,6,"6. Headache, pain in head",By region,Northeast,"Visit rate (per 1,000 people)",11.5,Yes
2016,By reason for visit,6,"6. Headache, pain in head",By region,Midwest,"Visit rate (per 1,000 people)",12.6,Yes
2016,By reason for visit,6,"6. Headache, pain in head",By region,South,"Visit rate (per 1,000 people)",11.8,Yes
2016,By reason for visit,6,"6. Headache, pain in head",By region,West,"Visit rate (per 1,000 people)",15.9,Yes
2016,By reason for visit,6,"6. Headache, pain in head",By metropolitan statistical area (MSA),MSA,"Visit rate (per 1,000 people)",12.5,Yes
2016,By reason for visit,6,"6. Headache, pain in head",By metropolitan statistical area (MSA),Non-MSA,"Visit rate (per 1,000 people)",15.5,Yes
2016,By reason for visit,6,"6. Headache, pain in head",By primary payment source,Private insurance,"Visit rate (per 1,000 people)",6.2,Yes
2016,By reason for visit,6,"6. Headache, pain in head",By primary payment source,Medicare,"Visit rate (per 1,000 people)",9.4,Yes
2016,By reason for visit,6,"6. Headache, pain in head",By primary payment source,Medicaid,"Visit rate (per 1,000 people)",27.9,Yes
2016,By reason for visit,6,"6. Headache, pain in head",By primary payment source,Uninsured,"Visit rate (per 1,000 people)",9.3,Yes
2016,By reason for visit,7,"7. Pain, site not referable to a specific body system",Total,All visits,"Visit rate (per 1,000 people)",11.0,Yes
2016,By reason for visit,7,"7. Pain, site not referable to a specific body system",By sex,Female,"Visit rate (per 1,000 people)",12.3,Yes
2016,By reason for visit,7,"7. Pain, site not referable to a specific body system",By sex,Male,"Visit rate (per 1,000 people)",9.7,Yes
2016,By reason for visit,7,"7. Pain, site not referable to a specific body system",By age,18-44 years old,"Visit rate (per 1,000 people)",16.2,Yes
2016,By reason for visit,7,"7. Pain, site not referable to a specific body system",By age,45-64 years old,"Visit rate (per 1,000 people)",13.7,Yes
2016,By reason for visit,7,"7. Pain, site not referable to a specific body system",By age,65+ years old,"Visit rate (per 1,000 people)",6.4,Yes
2016,By reason for visit,7,"7. Pain, site not referable to a specific body system",By race/ethnicity,Non-Hispanic white,"Visit rate (per 1,000 people)",12.0,Yes
2016,By reason for visit,7,"7. Pain, site not referable to a specific body system",By race/ethnicity,Non-Hispanic black,"Visit rate (per 1,000 people)",12.8,Yes
2016,By reason for visit,7,"7. Pain, site not referable to a specific body system",By race/ethnicity,Hispanic,"Visit rate (per 1,000 people)",10.1,Yes
2016,By reason for visit,7,"7. Pain, site not referable to a specific body system",By region,Northeast,"Visit rate (per 1,000 people)",12.7,Yes
2016,By reason for visit,7,"7. Pain, site not referable to a specific body system",By region,Midwest,"Visit rate (per 1,000 people)",10.4,Yes
2016,By reason for visit,7,"7. Pain, site not referable to a specific body system",By region,South,"Visit rate (per 1,000 people)",9.4,Yes
2016,By reason for visit,7,"7. Pain, site not referable to a specific body system",By region,West,"Visit rate (per 1,000 people)",13.1,Yes
2016,By reason for visit,7,"7. Pain, site not referable to a specific body system",By metropolitan statistical area (MSA),MSA,"Visit rate (per 1,000 people)",10.7,Yes
2016,By reason for visit,7,"7. Pain, site not referable to a specific body system",By metropolitan statistical area (MSA),Non-MSA,"Visit rate (per 1,000 people)",13.2,Yes
2016,By reason for visit,7,"7. Pain, site not referable to a specific body system",By primary payment source,Private insurance,"Visit rate (per 1,000 people)",6.3,Yes
2016,By reason for visit,7,"7. Pain, site not referable to a specific body system",By primary payment source,Medicare,"Visit rate (per 1,000 people)",7.5,Yes
2016,By reason for visit,7,"7. Pain, site not referable to a specific body system",By primary payment source,Medicaid,"Visit rate (per 1,000 people)",23.8,Yes
2016,By reason for visit,7,"7. Pain, site not referable to a specific body system",By primary payment source,Uninsured,"Visit rate (per 1,000 people)",9.9,Yes
2016,By reason for visit,8,8. Back symptoms,Total,All visits,"Visit rate (per 1,000 people)",11.6,Yes
2016,By reason for visit,8,8. Back symptoms,By sex,Female,"Visit rate (per 1,000 people)",12.0,Yes
2016,By reason for visit,8,8. Back symptoms,By sex,Male,"Visit rate (per 1,000 people)",11.2,Yes
2016,By reason for visit,8,8. Back symptoms,By age,18-44 years old,"Visit rate (per 1,000 people)",15.5,Yes
2016,By reason for visit,8,8. Back symptoms,By age,45-64 years old,"Visit rate (per 1,000 people)",14.9,Yes
2016,By reason for visit,8,8. Back symptoms,By age,65+ years old,"Visit rate (per 1,000 people)",11.7,Yes
2016,By reason for visit,8,8. Back symptoms,By race/ethnicity,Non-Hispanic white,"Visit rate (per 1,000 people)",12.1,Yes
2016,By reason for visit,8,8. Back symptoms,By race/ethnicity,Non-Hispanic black,"Visit rate (per 1,000 people)",15.5,Yes
2016,By reason for visit,8,8. Back symptoms,By race/ethnicity,Hispanic,"Visit rate (per 1,000 people)",10.5,Yes
2016,By reason for visit,8,8. Back symptoms,By region,Northeast,"Visit rate (per 1,000 people)",8.2,Yes
2016,By reason for visit,8,8. Back symptoms,By region,Midwest,"Visit rate (per 1,000 people)",8.7,Yes
2016,By reason for visit,8,8. Back symptoms,By region,South,"Visit rate (per 1,000 people)",13.3,Yes
2016,By reason for visit,8,8. Back symptoms,By region,West,"Visit rate (per 1,000 people)",14.0,Yes
2016,By reason for visit,8,8. Back symptoms,By metropolitan statistical area (MSA),MSA,"Visit rate (per 1,000 people)",10.8,Yes
2016,By reason for visit,8,8. Back symptoms,By metropolitan statistical area (MSA),Non-MSA,"Visit rate (per 1,000 people)",16.7,Yes
2016,By reason for visit,8,8. Back symptoms,By primary payment source,Private insurance,"Visit rate (per 1,000 people)",5.3,Yes
2016,By reason for visit,8,8. Back symptoms,By primary payment source,Medicare,"Visit rate (per 1,000 people)",12.6,Yes
2016,By reason for visit,8,8. Back symptoms,By primary payment source,Medicaid,"Visit rate (per 1,000 people)",21.1,Yes
2016,By reason for visit,8,8. Back symptoms,By primary payment source,Uninsured,"Visit rate (per 1,000 people)",20.8,Yes
2016,By reason for visit,9,9. Vomiting,Total,All visits,"Visit rate (per 1,000 people)",8.7,Yes
2016,By reason for visit,9,9. Vomiting,By sex,Female,"Visit rate (per 1,000 people)",9.9,Yes
2016,By reason for visit,9,9. Vomiting,By sex,Male,"Visit rate (per 1,000 people)",7.5,Yes
2016,By reason for visit,9,9. Vomiting,By age,0-17 years old,"Visit rate (per 1,000 people)",17.4,Yes
2016,By reason for visit,9,9. Vomiting,By age,18-44 years old,"Visit rate (per 1,000 people)",7.4,Yes
2016,By reason for visit,9,9. Vomiting,By age,45-64 years old,"Visit rate (per 1,000 people)",4.7,Yes
2016,By reason for visit,9,9. Vomiting,By age,65+ years old,"Visit rate (per 1,000 people)",5.4,Yes
2016,By reason for visit,9,9. Vomiting,By race/ethnicity,Non-Hispanic white,"Visit rate (per 1,000 people)",8.4,Yes
2016,By reason for visit,9,9. Vomiting,By race/ethnicity,Non-Hispanic black,"Visit rate (per 1,000 people)",15.4,Yes
2016,By reason for visit,9,9. Vomiting,By race/ethnicity,Hispanic,"Visit rate (per 1,000 people)",7.7,Yes
2016,By reason for visit,9,9. Vomiting,By region,Northeast,"Visit rate (per 1,000 people)",5.8,Yes
2016,By reason for visit,9,9. Vomiting,By region,Midwest,"Visit rate (per 1,000 people)",7.4,Yes
2016,By reason for visit,9,9. Vomiting,By region,South,"Visit rate (per 1,000 people)",10.2,Yes
2016,By reason for visit,9,9. Vomiting,By region,West,"Visit rate (per 1,000 people)",9.7,Yes
2016,By reason for visit,9,9. Vomiting,By metropolitan statistical area (MSA),MSA,"Visit rate (per 1,000 people)",8.5,Yes
2016,By reason for visit,9,9. Vomiting,By metropolitan statistical area (MSA),Non-MSA,"Visit rate (per 1,000 people)",9.7,Yes
2016,By reason for visit,9,9. Vomiting,By primary payment source,Private insurance,"Visit rate (per 1,000 people)",2.8,Yes
2016,By reason for visit,9,9. Vomiting,By primary payment source,Medicare,"Visit rate (per 1,000 people)",7.2,Yes
2016,By reason for visit,9,9. Vomiting,By primary payment source,Medicaid,"Visit rate (per 1,000 people)",26.0,Yes
2016,By reason for visit,10,10. Other symptoms/problems related to psychological and mental disorders,Total,All visits,"Visit rate (per 1,000 people)",6.7,Yes
2016,By reason for visit,10,10. Other symptoms/problems related to psychological and mental disorders,By sex,Female,"Visit rate (per 1,000 people)",6.7,Yes
2016,By reason for visit,10,10. Other symptoms/problems related to psychological and mental disorders,By sex,Male,"Visit rate (per 1,000 people)",6.7,Yes
2016,By reason for visit,10,10. Other symptoms/problems related to psychological and mental disorders,By age,18-44 years old,"Visit rate (per 1,000 people)",7.1,Yes
2016,By reason for visit,10,10. Other symptoms/problems related to psychological and mental disorders,By age,45-64 years old,"Visit rate (per 1,000 people)",6.2,Yes
2016,By reason for visit,10,10. Other symptoms/problems related to psychological and mental disorders,By age,65+ years old,"Visit rate (per 1,000 people)",11.9,Yes
2016,By reason for visit,10,10. Other symptoms/problems related to psychological and mental disorders,By race/ethnicity,Non-Hispanic white,"Visit rate (per 1,000 people)",7.2,Yes
2016,By reason for visit,10,10. Other symptoms/problems related to psychological and mental disorders,By race/ethnicity,Non-Hispanic black,"Visit rate (per 1,000 people)",11.4,Yes
2016,By reason for visit,10,10. Other symptoms/problems related to psychological and mental disorders,By race/ethnicity,Hispanic,"Visit rate (per 1,000 people)",3.6,Yes
2016,By reason for visit,10,10. Other symptoms/problems related to psychological and mental disorders,By region,Northeast,"Visit rate (per 1,000 people)",7.5,Yes
2016,By reason for visit,10,10. Other symptoms/problems related to psychological and mental disorders,By region,Midwest,"Visit rate (per 1,000 people)",4.9,Yes
2016,By reason for visit,10,10. Other symptoms/problems related to psychological and mental disorders,By region,South,"Visit rate (per 1,000 people)",5.8,Yes
2016,By reason for visit,10,10. Other symptoms/problems related to psychological and mental disorders,By region,West,"Visit rate (per 1,000 people)",9.2,Yes
